SMILES,Name,pIC50
Cc1nc(-c2nnc3n2[C@@H]2CCN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)C[C@@H]2CC3)cs1.Cl,CHEMBL4071607,7.29929628285498
Cc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,CHEMBL35016,5.823908740944319
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCCC3)cc1,CHEMBL4641140,8.55284196865778
N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3805871,8.958607314841775
C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL206501,7.585026652029182
O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccccc2C1,CHEMBL379261,6.962573502059376
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(F)cc12,CHEMBL2385270,4.0
C[C@H](N)C(=O)N1CCCC1,CHEMBL443622,4.3872161432802645
CC1(C)CN[C@@H]1C(=O)N1CCC[C@H]1B(O)O,CHEMBL5848496,8.301029995663981
CCn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL398492,6.638272163982407
CC(C)(CC(=O)N1Cc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL201644,7.823908740944319
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654418,8.638272163982407
N#Cc1ccccc1C[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL3093898,7.568636235841012
O=C(CCCCC1SCC2NC(=O)NC21)NCCOCCOCCNC(=O)NC12CC3CC(CC(NCC(=O)N4Cc5cc(F)c(F)cc5C4)(C3)C1)C2,CHEMBL5558846,5.0
N[C@H]1C[C@@H](N2Cc3ccc(N4CCC(O)(C(=O)NCc5cc(F)cc(F)c5F)C4=O)cc3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5888255,8.525783735923746
Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(OCC(=O)O)cc1)Cc1cc(F)c(F)cc1F,CHEMBL488908,5.6020599913279625
CCn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,CHEMBL251405,6.7447274948966935
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc(OC(F)(F)F)cc3)cc12,CHEMBL5965812,6.0
COC(=O)c1ccc(CNC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,CHEMBL459882,5.522878745280337
N#C[C@@H]1CS[C@H]2C[C@H](N)C(=O)N12,CHEMBL558509,5.795880017344075
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(Cl)cc12,CHEMBL2385301,4.0
Cc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2[nH]1,CHEMBL2022464,7.8607507824283935
Cc1ncc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)s1,CHEMBL403970,6.546832479097454
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3sccc3F)N3CCN=C23)nc2ccccc12,CHEMBL3675633,7.537602002101044
N[C@@H](CC(=O)N1CC(=O)Nc2cccnc2C1)[C@H]1CCc2cc(F)c(F)cc21,CHEMBL3580777,6.8297382846050425
CC(N)(CNCC(=O)N1CCC[C@H]1C#N)C(=O)O,CHEMBL329581,3.962573502059376
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3cccc4ccccc34)c(=O)c21,CHEMBL255491,7.050609993355087
CC(C)N1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,CHEMBL3580791,8.193820026016112
O=C(CNC1C2CC3CC(C2)CC1C3)N1CCC[C@@H]1B(O)O,CHEMBL427012,7.920818753952375
O=C(NCc1ccccn1)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5423199,5.0
Cc1cc(O)n2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,CHEMBL3805154,9.30102999566398
COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(CF)ccn3)CN1CC2,CHEMBL598470,8.920818753952375
N[C@@H](CC(=O)NC1(c2ccccc2)CCS(=O)(=O)CC1)Cc1ccccc1F,CHEMBL512145,6.2441251443275085
CC(C)[C@H](N)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,CHEMBL6055810,6.545757490560675
CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)c(F)c2F)cc1)C(=O)O,CHEMBL397716,8.096910013008056
CN(C)C(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,CHEMBL1683480,5.769551078621726
CCOC(=O)c1ccc(Cn2c(N3CCC[C@@H](N)C3)cc(=O)n3nccc23)cc1,CHEMBL4216792,4.982966660701219
COc1ccc(NC(=O)O[C@H]2CCC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,CHEMBL352737,6.318758762624412
CC#CCn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,CHEMBL2346921,6.337242168318426
Cc1ccc(Nc2cc(N3CCC[C@@H](N)C3)nc3ccnn23)c(N)c1,CHEMBL4798053,5.920818753952375
CNS(=O)(=O)c1ccc(OCCNCC2COc3ccccc3O2)cc1.Cl,CHEMBL5201114,3.154901959985743
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cncc3ccccc23)CC1,CHEMBL3084940,7.1938200260161125
NC(=O)C1CCCN([C@H]2CC[C@@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,CHEMBL1683118,5.886056647693163
N[C@@H](CC(=O)N1CCN(Cc2ccccc2C(F)(F)F)C(=O)C1)Cc1cc(F)c(F)cc1F,CHEMBL1779697,7.294992040666663
N#C[C@@H]1CCCN1C(=O)CNC(=O)CN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL2022516,4.0
CCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686745,6.73877788324684
N[C@H](C(=O)N1CCc2ccccc2C1)c1ccccc1,CHEMBL361758,4.0
Cc1nnc(C(=O)[C@@H]2CC(F)(F)CN2C(=O)CNC23CC4CC(CC(C4)C2)C3)o1,CHEMBL233337,6.167491087293763
NC[C@H]1CN(CCc2ccncc2)C(=O)C[C@@H]1c1ccc(Cl)cc1Cl,CHEMBL3236127,6.705533773838408
N#C[C@@H]1CCCN1C(=O)CNC1C[C@H]2CC(O)C[C@H]2C1,CHEMBL5274894,7.920818753952375
CCNCC(=O)N1CCC[C@H]1C#N,CHEMBL330670,6.35261702988538
N#Cc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,CHEMBL3093907,8.301029995663981
CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-[n+]3ccccc3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F,CHEMBL541919,7.721246399047171
CC(C)(/C=C/c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL508845,7.795880017344075
CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c(F)cc1F,CHEMBL5273793,9.060480747381382
CC(C)=CCn1c(OC[C@@H]2CCCN2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CHEMBL2408651,6.537602002101044
COc1ccc(C(=O)/C=C/c2cc(Cl)c(OC)cc2OC)cc1,CHEMBL5410710,4.0
NCc1c(-c2ccc(Cl)cc2Cl)nc2ccccn12,CHEMBL5289049,6.886056647693163
Cc1c2c(nn1S(=O)(=O)C1(C)CC1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654424,9.30102999566398
N[C@@H]1CCCN(c2cc(=O)[nH]c(=O)n2Cc2ccccc2Br)C1,CHEMBL1650438,7.443697499232712
CC(C)(C)[C@H](N)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,CHEMBL2063031,7.275724130399211
C[C@H](c1nc(-c2ccc(Cl)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL220021,5.417936637088291
N[C@@H](CC(=O)N1CCNc2ccccc2C1)[C@H]1CCc2cc(F)c(F)cc21,CHEMBL3580785,6.52432881167557
O=C([C@@H]1C[C@@H](N(Cc2ccccc2)Cc2ccccc2)CN1)N1Cc2ccccc2C1,CHEMBL508197,3.3010299956639813
Cc1cc(C(=O)NCC(=O)N2CCC[C@H]2C#N)c2ccccc2n1,CHEMBL2385293,4.0
N[C@@H]1CCCN(c2cc(NCCc3ccc(Cl)cc3Cl)n3nccc3n2)C1,CHEMBL4754343,5.958607314841775
C[C@]12C[C@@H]3C[C@](C)(C1)C[C@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,CHEMBL3084814,7.769551078621726
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2ccccc2)c1=O,CHEMBL1650427,7.657577319177793
O=C(CNC1CCCCC1)N1CCCCC1,CHEMBL177696,3.0
COc1cccc(C2CN(c3ccc(OC)c(OC)c3)CCC2N)c1,CHEMBL231995,4.59176003468815
NC[C@H]1CN(CCc2ccccc2)C(=O)C[C@@H]1c1cc(F)ccc1F,CHEMBL3236115,6.924453038607469
NC(Cc1c[nH]cn1)C(=O)N1CCCC1,CHEMBL317944,4.635356439825969
CC(C)=CCn1c(N2CCNCC2)nc2c1c(=O)n(C)c(=O)n2C,CHEMBL235352,6.236572006437063
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccccn3)CN1CC2,CHEMBL234047,5.818156412055227
CCCC[C@H]1CN(c2ccc(OC)c(OC)c2)CCC1N,CHEMBL234427,5.309803919971486
NC(CC(=O)N1CCc2ccccc2C1)C(=O)N1Cc2ccccc2C1,CHEMBL179845,4.0
CCOC(=O)c1ccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F,CHEMBL363175,6.356547323513812
O=C(NC12CC3CC(CC(O)(C3)C1)C2)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2.O=CO,CHEMBL5394582,5.0
CC(C)(CNC(=O)c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL488418,8.346787486224656
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(C/C=C/c1c(F)c(F)c(F)c(F)c1F)c(=O)n2C,CHEMBL3958670,8.096910013008056
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217016,7.853871964321762
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(OC)c3ccccc13)c(=O)n2C,CHEMBL3986074,8.096910013008056
N[C@H]1C[C@@H](N2Cc3[nH]nc(NS(=O)(=O)Cc4ccncc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3735433,8.744727494896694
O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)N1C(=O)S/C(=C\c2ccc(F)c(F)c2)C1=O,CHEMBL5630679,5.202732459169283
N[C@@H](CCN1CCC[C@H]1c1nnc(-c2ccccc2)o1)Cc1ccccc1F,CHEMBL584276,6.920818753952375
CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2NCC(=O)N1CCC[C@H]1C#N,CHEMBL4238607,5.120330794367947
CC(C)(CC(=O)N1CCC[C@H]1CO)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL1086039,7.619788758288394
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc(O)c([N+](=O)[O-])c1,CHEMBL5407794,5.34102158188017
N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(O)CC2)n1)Cc1cc(F)c(F)cc1F,CHEMBL584698,7.769551078621726
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cnccc12,CHEMBL3233833,4.0
CCC(CC)NCC(=O)N1CCC[C@H]1C#N,CHEMBL330326,6.400116927926312
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(=O)O)cc21,CHEMBL2147073,8.795880017344075
Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1C,CHEMBL1650409,8.0
Cc1ncsc1C(=O)NCC(=O)N1CCC[C@H]1C#N,CHEMBL3233568,4.0
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,CHEMBL289562,4.376750709602099
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccnc1,CHEMBL1683090,6.958607314841775
CCN(CC#N)C(=O)[C@@H]1C[C@H](C(=O)N(C)C)[C@H](C)N1,CHEMBL407296,7.619788758288394
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,CHEMBL1929396,8.481486060122112
O=C([C@H]1CC[C@@H](n2cc(-c3ccccc3O)nn2)C1)N1CCC(F)(F)C1,CHEMBL5285764,6.207608310501746
CC(C)(CC(=O)N1CCOCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL1085333,7.812966205450315
N[C@@H](CC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,CHEMBL3357768,5.436518914605589
FC(CNCc1ccc2c(c1)OCO2)=C1CCCCC1,CHEMBL179382,3.6020599913279625
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(F)c(C(F)(F)F)cc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL184177,8.022276394711152
N[C@@H](Cc1ccc(-c2ccc(F)cc2)cc1)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL189645,6.008773924307505
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCN(c2ccncc2)CC1.O=C(O)C(F)(F)F,CHEMBL474982,7.721246399047171
CC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL96666,8.698970004336019
COc1ccc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)cc1O,CHEMBL5413637,5.041436116778033
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,CHEMBL1650404,8.221848749616356
N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(F)cc1,CHEMBL3330053,6.494850021680094
CCNC(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL232316,8.356547323513812
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccc(F)cc2Cl)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL366048,8.769551078621726
N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccccc1Cl,CHEMBL3330050,6.657577319177793
CCC(C)C(N)C(=O)N1CCC(F)C1,CHEMBL148261,5.455931955649724
CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL188643,7.00436480540245
C[C@@H](c1ccc(C(=O)[n+]2ccc[nH]2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F,CHEMBL552788,5.769551078621726
CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(OC(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL474559,7.136677139879544
CCC(C)[C@H](N)C(=O)N1CCSCC1,CHEMBL4241366,8.159266765388193
CS(=O)(=O)c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,CHEMBL4797479,4.995248844408999
CCN(CC)CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL511128,6.598599459218455
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccc4ccccc34)C[C@@H]21,CHEMBL509391,5.435333935747911
CC(C)[C@@H](NC1CCCCC1)C(=O)N1CCC[C@H]1B(O)O,CHEMBL434184,4.795880017344075
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1c(O)cnc2ccccc12,CHEMBL2385298,4.0
N[C@@H](CC(=O)N1CCC[C@H]1COc1ccnc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,CHEMBL557315,8.214670164989233
CCOC(=O)COc1cccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1.Cl,CHEMBL1683489,7.022276394711152
C[C@@H]1C(=O)N[C@@H](C)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL394836,6.401209493236885
Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(C(=O)O)cc1)Cc1cc(F)c(F)cc1F,CHEMBL470118,5.853871964321762
N[C@H]1CN(c2ccc3nc(C(F)(F)F)cn3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,CHEMBL389803,7.657577319177793
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C1CC1)Cc1cc(F)c(F)cc1F,CHEMBL563272,8.096910013008056
C=CCC(C(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL396789,5.700057099977233
N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O,CHEMBL3644782,7.443697499232712
CC(C)[C@@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,CHEMBL1683506,9.0
N[C@@H]1Cc2c(ccc3ccc(Br)cc23)O[C@H]1c1cc(F)c(F)cc1F,CHEMBL3919178,6.665144310382709
O=C([C@@H]1C[C@H](N2CCN(c3ccnc4cc(C(F)(F)F)ccc34)CC2)CN1)N1CCSC1,CHEMBL2058759,8.795880017344075
Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCCCCC(=O)O)cc23)cc1.Cl.Cl,CHEMBL4078049,8.167491087293763
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(F)cc1,CHEMBL286301,4.7447274948966935
NC(=O)c1n[nH]c2c1CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654422,8.585026652029182
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCC1,CHEMBL232919,7.886056647693163
CC(C)COCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,CHEMBL378709,6.342944147142896
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccc(C)cc3)CC1)c(=O)n2C,CHEMBL3898220,6.522878745280337
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3736190,8.975390988664909
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL209064,7.674700550913672
CC(C)(C)NC(=O)NC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5403872,5.0
Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1.Cl.Cl,CHEMBL3215845,7.744727494896693
CC1=C(CC(=O)N2CCCC2C#N)C(c2ccc(F)c(F)c2)NC(=O)N1,CHEMBL6167712,6.575118363368933
CC(C)(CN(Cc1ccc(C#N)cc1)C(=O)c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL471088,8.207608310501746
Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,CHEMBL1683490,6.991399828238082
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1Cc2ccccc2C1,CHEMBL493543,8.698970004336019
CS(=O)(=O)Nc1ccc2c3c(ccc2c1)OC(c1cc(F)c(F)cc1F)C(N)C3,CHEMBL5882105,7.958607314841775
O=C(CNCc1ccc2c(c1)OCO2)N1CCCCC1,CHEMBL368869,3.0
COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,CHEMBL353590,5.958607314841775
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(/C=C/c3ccccc3)cc12,CHEMBL5768485,6.0
O=C(Nc1ccc(/C=C2\SC(=O)N(C(=O)CN3CCn4c(nnc4C(F)(F)F)C3)C2=O)cc1)c1cc(O)c(O)c(O)c1,CHEMBL5631075,7.173925197299173
N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3806003,8.431798275933005
N[C@@H](CC(=O)N1CCSC1)Cc1ccsc1,CHEMBL183517,5.2441251443275085
C[C@@H](c1ccc(-c2cccc(-c3noc(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL370072,8.522878745280337
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C(F)(F)F)c1c2=O,CHEMBL3687977,7.562249437179612
Cc1nc(Cn2c3nccc-3c(N3CCCC(N)C3)n(Cc3cc(F)ccc3C#N)c2=O)nc2ccccc12,CHEMBL3650438,6.982966660701219
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL364103,8.795880017344075
Cn1cnc2ccc(-c3ccccc3Cl)c(CN)c21,CHEMBL270365,7.200659450546418
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CCC3)N3CCN=C23)nc2ccccc12,CHEMBL3675635,7.536109575326312
CC1=C(CC(=O)N2CCCC(N)C2)C(c2ccc(F)c(F)c2)NC(=O)N1,CHEMBL6167668,5.984221243610959
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccc(OC(F)(F)F)cc12,CHEMBL2385302,4.0
CC(C)(CNC(=O)c1ccccn1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL487681,8.086186147616283
CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(C(N)=O)cc2c1=O.Cl,CHEMBL1812903,5.619788758288394
CC#CCn1c(N2CCCC(N)C2)nc2cnn(Cc3nc4ccccc4o3)c(=O)c21,CHEMBL256969,8.397940008672037
N#Cc1ccc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,CHEMBL563849,8.698970004336019
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(Cl)cc1C(=O)OCC)c(=O)n2C,CHEMBL4468590,7.128251981008129
N[C@@H](CCCCNc1ccc2ccccc2c1)C(=O)N1Cc2ccccc2C1,CHEMBL487872,3.7495799976911055
Cn1c(=O)c2c(-c3cc(F)ccc3Br)c(CN)c(N3CCOCC3)nc2n(C)c1=O,CHEMBL2159193,8.337242168318426
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(Cc2cn[nH]c2)C1c1cc(F)ccc1F,CHEMBL3697947,8.537602002101044
N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2011535,6.455931955649724
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1cc(Cl)ccc1Cl)Cc1ccccc1F,CHEMBL560183,7.619788758288394
N[C@@H](CCn1cc(CO)nn1)Cc1cc(F)c(F)cc1F,CHEMBL5290055,6.823908740944319
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(Cl)cc2)n1,CHEMBL2147714,8.468521082957745
CC[C@@H]1C(=O)NC[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL230388,7.428291168191312
C=CCN(CC=C)C(=O)n1cnc(S(=O)(=O)C2CC3CCC2C3)n1,CHEMBL522909,7.67778070526608
Cc1cc(NC(=O)c2cc(-c3ccc(F)cc3F)c(CN)c(C)n2)no1,CHEMBL1688423,6.17134010346468
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cccc(F)c1,CHEMBL3093917,6.605548319173783
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)c(=O)n(Cc3nc(C)c4c(Cl)cccc4n3)c(=O)n21,CHEMBL5278621,9.154901959985745
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccc(F)nc2)CC1,CHEMBL1683136,6.958607314841775
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(F)c1,CHEMBL35451,4.3979400086720375
Cc1nc(-c2ccc(Cl)cc2Cl)cc(C(=O)N2CCOCC2)c1CN,CHEMBL1688525,4.301029995663981
CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](C2CCc3ncnn3C2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,CHEMBL235198,6.502182402701225
Cc1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,CHEMBL2147076,7.026872146400302
N#C[C@@H]1C[C@H](c2cccs2)CN1C(=O)[C@@H](N)CF,CHEMBL5285902,8.301029995663981
N#C[C@@H]1CCCN1C(=O)CN1Cc2ccccc2C1=O,CHEMBL2385292,5.0
N[C@H]1C[C@@H](N2Cc3ccc(S(=O)(=O)C4CC4)cc3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5894572,8.494850021680094
C[C@H](c1nc(-c2ccc(Cl)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL438992,6.695736983211403
O=C([C@@H]1C[C@H](N2CCN(c3ccc(Cl)cn3)CC2)CN1)N1CCSC1,CHEMBL239565,8.602059991327963
O=C([C@@H]1C[C@H](N2CCN(c3nc4ccncc4o3)CC2)CN1)N1CCC(F)(F)C1,CHEMBL475573,8.130768280269024
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(N)=O)cc3)C[C@@H]21,CHEMBL480155,7.022276394711152
Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ncnc21,CHEMBL3329632,8.0
N[C@@H](CC(=O)N1CCc2n[nH]c(C(F)(F)F)c2C1)Cc1cc(F)ccc1F,CHEMBL197413,6.958607314841775
